"","year","month","day","carrier","origin","dest","late"
"25227",2013,6,16,"UA","EWR","IAH","late"
"25228",2013,11,14,"DL","LGA","MCO","on time"
"25229",2013,7,29,"DL","LGA","TPA","on time"
"25230",2013,5,1,"DL","JFK","SJU","early"
"25231",2013,9,29,"B6","JFK","SEA","late"
"25232",2013,4,21,"AA","JFK","STT","early"
"25233",2013,4,29,"EV","EWR","DTW","early"
"25234",2013,3,1,"UA","EWR","IAH","late"
"25235",2013,3,17,"DL","LGA","MIA","late"
"25236",2013,8,16,"MQ","EWR","ORD","early"
"25237",2013,1,19,"WN","EWR","HOU","early"
"25238",2013,6,2,"EV","EWR","ATL","late"
"25239",2013,1,4,"B6","JFK","PDX","late"
"25240",2013,1,2,"B6","JFK","MCO","on time"
"25241",2013,11,20,"VX","JFK","LAS","early"
"25242",2013,4,22,"B6","JFK","SJU","late"
"25243",2013,1,10,"EV","EWR","RIC","late"
"25244",2013,7,7,"EV","EWR","GSO","on time"
"25245",2013,4,23,"UA","JFK","LAX","late"
"25246",2013,9,2,"AA","LGA","DFW","late"
"25247",2013,3,3,"EV","EWR","BOS","early"
"25248",2013,12,2,"VX","JFK","LAX","early"
"25249",2013,6,20,"UA","EWR","PBI","late"
"25250",2013,7,24,"B6","JFK","SMF","early"
"25251",2013,8,9,"DL","LGA","ATL","late"
"25252",2013,9,23,"AA","JFK","LAX","early"
"25253",2013,3,11,"AA","JFK","TPA","late"
"25254",2013,12,28,"UA","LGA","IAH","late"
"25255",2013,8,14,"AA","JFK","BOS","early"
"25256",2013,4,7,"9E","JFK","ORF","early"
"25257",2013,12,25,"DL","JFK","SFO","early"
"25258",2013,3,19,"UA","EWR","ORD","early"
"25259",2013,11,18,"EV","LGA","CLT","late"
"25260",2013,1,14,"UA","EWR","BOS","early"
"25261",2013,2,17,"UA","EWR","MCO","early"
"25262",2013,8,20,"MQ","LGA","CLT","early"
"25263",2013,10,31,"MQ","LGA","CMH","early"
"25264",2013,11,18,"MQ","JFK","IND","late"
"25265",2013,1,20,"B6","JFK","LAX","late"
"25266",2013,6,26,"UA","EWR","FLL","late"
"25267",2013,6,7,"UA","EWR","ORD","late"
"25268",2013,8,29,"DL","JFK","SAN","early"
"25269",2013,6,4,"MQ","JFK","CVG","on time"
"25270",2013,11,18,"DL","LGA","ATL","early"
"25271",2013,2,21,"UA","LGA","DEN","on time"
"25272",2013,2,25,"WN","LGA","MDW","early"
"25273",2013,6,10,"EV","LGA","BGR","late"
"25274",2013,6,11,"EV","LGA","RIC","late"
"25275",2013,4,25,"UA","EWR","MCO","late"
"25276",2013,9,30,"DL","JFK","ATL","on time"
"25277",2013,7,31,"DL","JFK","LAX","early"
"25278",2013,12,29,"9E","JFK","DTW","late"
"25279",2013,6,3,"UA","EWR","DEN","early"
"25280",2013,1,27,"UA","LGA","IAH","early"
"25281",2013,1,26,"UA","EWR","CLE","early"
"25282",2013,11,2,"EV","JFK","IAD","early"
"25283",2013,3,30,"B6","JFK","SMF","early"
"25284",2013,6,3,"EV","EWR","CHS","late"
"25285",2013,5,8,"EV","EWR","BTV","late"
"25286",2013,8,2,"MQ","LGA","RDU","early"
"25287",2013,3,28,"MQ","JFK","DCA","early"
"25288",2013,11,19,"US","LGA","DCA","on time"
"25289",2013,2,24,"MQ","LGA","CMH","on time"
"25290",2013,8,28,"DL","LGA","MSY","late"
"25291",2013,10,14,"B6","LGA","FLL","early"
"25292",2013,9,23,"9E","JFK","MSY","early"
"25293",2013,6,23,"B6","LGA","SRQ","early"
"25294",2013,11,7,"EV","EWR","DTW","early"
"25295",2013,10,10,"AA","LGA","DFW","early"
"25296",2013,9,23,"DL","EWR","ATL","early"
"25297",2013,10,22,"EV","EWR","MCI","late"
"25298",2013,1,19,"UA","LGA","DEN","early"
"25299",2013,4,6,"9E","JFK","ORF","early"
"25300",2013,8,17,"EV","LGA","BGR","early"
"25301",2013,11,21,"EV","LGA","PIT","early"
"25302",2013,7,28,"B6","JFK","SLC","late"
"25303",2013,3,21,"UA","EWR","DFW","late"
"25304",2013,12,26,"9E","LGA","BNA","early"
"25305",2013,2,28,"AA","LGA","ORD","late"
"25306",2013,3,17,"B6","JFK","FLL","early"
"25307",2013,12,12,"UA","EWR","PDX","on time"
"25308",2013,9,4,"DL","EWR","ATL","early"
"25309",2013,4,21,"B6","JFK","SJU","early"
"25310",2013,8,28,"B6","JFK","FLL","late"
"25311",2013,6,17,"VX","JFK","LAX","early"
"25312",2013,7,29,"US","JFK","CLT","late"
"25313",2013,7,17,"EV","EWR","OKC","early"
"25314",2013,5,19,"B6","JFK","MCO","on time"
"25315",2013,3,28,"UA","EWR","PBI","early"
"25316",2013,10,11,"EV","EWR","GRR","early"
"25317",2013,5,15,"B6","LGA","MCO","on time"
"25318",2013,5,13,"DL","JFK","SJU","late"
"25319",2013,1,9,"MQ","LGA","RDU","early"
"25320",2013,5,29,"EV","EWR","CLT","late"
"25321",2013,9,3,"US","LGA","BOS","early"
"25322",2013,1,30,"EV","EWR","RIC","late"
"25323",2013,4,7,"EV","EWR","BTV","late"
"25324",2013,6,23,"DL","JFK","SJU","on time"
"25325",2013,11,7,"B6","JFK","ABQ","late"
"25326",2013,6,24,"AA","JFK","BOS","early"
"25327",2013,8,9,"DL","LGA","ATL","early"
"25328",2013,6,11,"DL","JFK","SLC","early"
"25329",2013,10,20,"AA","EWR","MIA","early"
"25330",2013,8,11,"DL","JFK","ATL","on time"
"25331",2013,6,2,"DL","JFK","DTW","late"
"25332",2013,3,28,"UA","EWR","LAS","on time"
"25333",2013,5,3,"MQ","LGA","BNA","late"
"25334",2013,7,9,"B6","EWR","TPA","early"
"25335",2013,2,14,"MQ","LGA","CLT","early"
"25336",2013,12,2,"AA","JFK","ORD","early"
"25337",2013,3,18,"AA","LGA","DFW","on time"
"25338",2013,9,2,"DL","JFK","LAX","early"
"25339",2013,12,15,"UA","LGA","DEN","early"
"25340",2013,4,12,"B6","JFK","FLL","on time"
"25341",2013,4,23,"EV","EWR","CMH","early"
"25342",2013,5,28,"DL","JFK","ATL","early"
"25343",2013,10,9,"UA","LGA","ORD","early"
"25344",2013,1,8,"B6","LGA","PBI","on time"
"25345",2013,10,28,"EV","EWR","MCI","early"
"25346",2013,6,2,"B6","JFK","FLL","early"
"25347",2013,3,21,"9E","LGA","DAY","early"
"25348",2013,10,22,"VX","JFK","SFO","late"
"25349",2013,8,26,"MQ","LGA","BNA","on time"
"25350",2013,7,28,"MQ","LGA","CMH","late"
"25351",2013,12,13,"B6","JFK","SJU","early"
"25352",2013,8,15,"MQ","JFK","PIT","on time"
"25353",2013,6,3,"DL","JFK","ATL","late"
"25354",2013,4,11,"EV","EWR","CLT","late"
"25355",2013,11,20,"MQ","JFK","RDU","on time"
"25356",2013,1,31,"EV","EWR","DCA","late"
"25357",2013,10,15,"AA","JFK","LAX","on time"
"25358",2013,10,22,"EV","EWR","IAD","early"
"25359",2013,6,15,"B6","JFK","BOS","early"
"25360",2013,6,17,"US","LGA","DCA","early"
"25361",2013,9,30,"AA","JFK","LAX","early"
"25362",2013,10,9,"AA","JFK","LAX","early"
"25363",2013,12,3,"YV","LGA","CLT","early"
"25364",2013,6,23,"B6","JFK","SMF","late"
"25365",2013,7,27,"WN","EWR","HOU","early"
"25366",2013,12,6,"B6","EWR","FLL","on time"
"25367",2013,12,5,"UA","EWR","SFO","late"
"25368",2013,1,7,"EV","EWR","MSP","on time"
"25369",2013,5,6,"DL","JFK","LAX","late"
"25370",2013,3,14,"WN","EWR","DEN","early"
"25371",2013,4,24,"UA","EWR","FLL","early"
"25372",2013,3,14,"US","LGA","CLT","on time"
"25373",2013,8,4,"AA","JFK","LAX","early"
"25374",2013,12,21,"UA","EWR","SAN","early"
"25375",2013,3,30,"US","JFK","CLT","early"
"25376",2013,8,31,"UA","EWR","RSW","early"
"25377",2013,10,7,"WN","EWR","DEN","late"
"25378",2013,7,10,"UA","EWR","DEN","late"
"25379",2013,4,27,"UA","EWR","PBI","early"
"25380",2013,12,13,"UA","LGA","ORD","on time"
"25381",2013,9,17,"DL","JFK","SLC","early"
"25382",2013,4,12,"DL","EWR","ATL","late"
"25383",2013,10,7,"DL","LGA","MSY","late"
"25384",2013,8,26,"DL","LGA","DTW","early"
"25385",2013,1,5,"DL","LGA","MSP","early"
"25386",2013,7,30,"UA","LGA","DEN","on time"
"25387",2013,1,13,"AA","JFK","SAN","on time"
"25388",2013,8,22,"EV","EWR","OMA","late"
"25389",2013,8,29,"AA","EWR","LAX","on time"
"25390",2013,1,16,"MQ","LGA","CMH","late"
"25391",2013,8,9,"UA","EWR","SFO","late"
"25392",2013,6,3,"AA","LGA","ORD","early"
"25393",2013,4,12,"UA","EWR","ORD","early"
"25394",2013,7,5,"AA","JFK","LAS","early"
"25395",2013,11,22,"DL","JFK","MIA","early"
"25396",2013,10,16,"WN","LGA","HOU","on time"
"25397",2013,4,15,"DL","JFK","PHX","early"
"25398",2013,10,6,"US","LGA","DCA","early"
"25399",2013,3,2,"UA","EWR","MIA","late"
"25400",2013,11,22,"DL","LGA","ATL","on time"
"25401",2013,6,26,"EV","EWR","MEM","on time"
"25402",2013,5,19,"FL","LGA","CAK","late"
"25403",2013,7,1,"UA","EWR","ORD","late"
"25404",2013,3,21,"EV","EWR","BUF","late"
"25405",2013,4,5,"WN","EWR","STL","early"
"25406",2013,2,12,"UA","EWR","LAX","late"
"25407",2013,8,12,"DL","EWR","MSP","early"
"25408",2013,12,12,"AA","LGA","MIA","early"
"25409",2013,9,24,"EV","LGA","PIT","early"
"25410",2013,3,26,"B6","JFK","LAX","on time"
"25411",2013,9,23,"UA","EWR","BQN","early"
"25412",2013,11,14,"DL","EWR","DTW","on time"
"25413",2013,8,3,"9E","JFK","DFW","late"
"25414",2013,2,10,"B6","JFK","BTV","early"
"25415",2013,1,25,"EV","EWR","MYR","early"
"25416",2013,3,14,"MQ","LGA","RDU","early"
"25417",2013,11,10,"EV","EWR","MSP","early"
"25418",2013,3,12,"EV","EWR","PWM","on time"
"25419",2013,9,29,"MQ","JFK","TPA","late"
"25420",2013,9,18,"B6","LGA","TPA","early"
"25421",2013,12,16,"UA","EWR","MIA","late"
"25422",2013,2,2,"AA","JFK","SAN","early"
"25423",2013,7,14,"EV","EWR","BNA","early"
"25424",2013,7,10,"AA","JFK","MIA","early"
"25425",2013,9,27,"US","JFK","CLT","early"
"25426",2013,4,18,"UA","EWR","DFW","late"
"25427",2013,8,20,"DL","LGA","FLL","early"
"25428",2013,5,20,"WN","LGA","DEN","early"
"25429",2013,11,19,"WN","LGA","MDW","late"
"25430",2013,7,9,"AA","LGA","MIA","early"
"25431",2013,9,25,"AA","LGA","STL","early"
"25432",2013,3,17,"DL","LGA","ATL","early"
"25433",2013,1,27,"EV","EWR","SDF","early"
"25434",2013,3,22,"AA","LGA","ORD","early"
"25435",2013,4,11,"MQ","LGA","CLE","late"
"25436",2013,11,14,"9E","EWR","CVG","early"
"25437",2013,1,8,"UA","EWR","ORD","early"
"25438",2013,12,5,"UA","EWR","HNL","late"
"25439",2013,5,6,"B6","EWR","BOS","early"
"25440",2013,2,21,"UA","EWR","MCO","early"
"25441",2013,8,5,"9E","JFK","BWI","early"
"25442",2013,1,7,"DL","LGA","ATL","on time"
"25443",2013,5,14,"US","JFK","CLT","early"
"25444",2013,9,29,"MQ","LGA","RDU","late"
"25445",2013,9,3,"B6","JFK","BOS","early"
"25446",2013,12,5,"WN","LGA","DEN","late"
"25447",2013,7,12,"AA","JFK","MIA","on time"
"25448",2013,4,27,"DL","JFK","LAX","early"
"25449",2013,10,7,"DL","JFK","TPA","late"
"25450",2013,2,28,"EV","EWR","MEM","late"
"25451",2013,7,22,"AA","JFK","SJU","early"
"25452",2013,3,11,"EV","EWR","CVG","late"
"25453",2013,5,30,"UA","EWR","MIA","early"
"25454",2013,4,25,"B6","JFK","SYR","late"
"25455",2013,3,30,"B6","EWR","BOS","early"
"25456",2013,2,27,"HA","JFK","HNL","early"
"25457",2013,3,18,"B6","EWR","BOS","early"
"25458",2013,8,8,"US","JFK","CLT","on time"
"25459",2013,6,16,"UA","EWR","LAX","late"
"25460",2013,4,9,"B6","EWR","MCO","early"
"25461",2013,10,25,"UA","EWR","BOS","late"
"25462",2013,11,19,"B6","JFK","LAX","on time"
"25463",2013,5,28,"MQ","LGA","XNA","early"
"25464",2013,1,14,"UA","EWR","TPA","on time"
"25465",2013,12,6,"AA","JFK","SEA","early"
"25466",2013,4,6,"EV","EWR","CLT","on time"
"25467",2013,7,27,"EV","EWR","GSO","early"
"25468",2013,5,1,"EV","EWR","CHS","on time"
"25469",2013,8,16,"US","LGA","PHL","early"
"25470",2013,7,31,"EV","LGA","PIT","late"
"25471",2013,5,16,"WN","EWR","MDW","early"
"25472",2013,7,23,"MQ","LGA","MSP","early"
"25473",2013,1,4,"B6","JFK","BOS","late"
"25474",2013,11,13,"DL","LGA","DEN","early"
"25475",2013,3,10,"DL","JFK","MIA","early"
"25476",2013,4,9,"VX","EWR","LAX","early"
"25477",2013,9,19,"DL","JFK","ATL","on time"
"25478",2013,5,5,"WN","EWR","HOU","early"
"25479",2013,7,28,"B6","JFK","HOU","early"
"25480",2013,7,5,"UA","LGA","ORD","early"
"25481",2013,7,7,"EV","EWR","RDU","early"
"25482",2013,6,4,"AA","JFK","IAH","early"
"25483",2013,6,13,"DL","LGA","ATL","late"
"25484",2013,4,14,"B6","EWR","MCO","late"
"25485",2013,9,24,"EV","EWR","MCI","early"
"25486",2013,3,7,"B6","JFK","TPA","late"
"25487",2013,5,18,"B6","JFK","OAK","on time"
"25488",2013,5,2,"UA","EWR","ORD","late"
"25489",2013,2,27,"DL","JFK","ATL","on time"
"25490",2013,6,6,"UA","EWR","ORD","early"
"25491",2013,11,3,"DL","LGA","TPA","early"
"25492",2013,8,19,"DL","LGA","ATL","on time"
"25493",2013,1,8,"US","LGA","BOS","early"
"25494",2013,12,12,"EV","EWR","RDU","late"
"25495",2013,5,10,"AA","LGA","ORD","late"
"25496",2013,11,13,"UA","JFK","LAX","early"
"25497",2013,3,30,"B6","JFK","LAS","on time"
"25498",2013,10,10,"DL","LGA","ATL","early"
"25499",2013,6,6,"DL","LGA","MSP","early"
"25500",2013,8,9,"DL","LGA","TPA","early"
"25501",2013,3,28,"UA","LGA","IAH","early"
"25502",2013,11,17,"B6","JFK","SJU","late"
"25503",2013,6,28,"AA","LGA","STL","on time"
"25504",2013,3,15,"UA","EWR","LAS","early"
"25505",2013,12,2,"EV","EWR","RIC","late"
"25506",2013,8,12,"UA","EWR","RSW","on time"
"25507",2013,2,23,"MQ","LGA","ATL","late"
"25508",2013,2,23,"B6","JFK","CLT","late"
"25509",2013,6,13,"MQ","EWR","ORD","late"
"25510",2013,6,18,"EV","LGA","RDU","late"
"25511",2013,10,31,"DL","JFK","SJU","early"
"25512",2013,5,29,"UA","EWR","SEA","early"
"25513",2013,3,9,"DL","LGA","MCO","early"
"25514",2013,10,13,"9E","JFK","MSP","early"
"25515",2013,10,31,"UA","EWR","IAH","on time"
"25516",2013,4,20,"EV","LGA","SYR","late"
"25517",2013,6,23,"DL","EWR","ATL","early"
"25518",2013,3,26,"DL","JFK","SFO","early"
"25519",2013,11,21,"UA","EWR","SFO","on time"
"25520",2013,8,10,"MQ","LGA","BNA","early"
"25521",2013,9,11,"UA","EWR","CLE","late"
"25522",2013,11,4,"EV","EWR","MEM","on time"
"25523",2013,6,24,"US","EWR","CLT","late"
"25524",2013,7,7,"DL","LGA","FLL","early"
"25525",2013,4,1,"AA","LGA","ORD","on time"
"25526",2013,11,19,"EV","EWR","JAX","early"
"25527",2013,9,11,"US","LGA","DCA","on time"
"25528",2013,12,21,"UA","EWR","PBI","early"
"25529",2013,7,6,"B6","JFK","LAX","early"
"25530",2013,11,3,"B6","JFK","MSY","early"
"25531",2013,6,13,"AA","LGA","ORD","late"
"25532",2013,9,24,"AA","LGA","DFW","early"
"25533",2013,4,3,"UA","LGA","IAH","late"
"25534",2013,6,13,"WN","LGA","BNA","late"
"25535",2013,12,9,"UA","EWR","LAS","late"
"25536",2013,7,1,"EV","EWR","CVG","late"
"25537",2013,9,17,"EV","LGA","PIT","on time"
"25538",2013,7,10,"B6","JFK","IAD","late"
"25539",2013,12,3,"DL","JFK","TPA","early"
"25540",2013,1,19,"9E","JFK","PIT","late"
"25541",2013,6,4,"DL","LGA","MIA","early"
"25542",2013,6,2,"EV","EWR","MSY","late"
"25543",2013,9,11,"MQ","LGA","BNA","early"
"25544",2013,5,21,"B6","EWR","FLL","late"
"25545",2013,1,1,"MQ","LGA","CLT","late"
"25546",2013,4,8,"MQ","LGA","DTW","on time"
"25547",2013,3,18,"B6","JFK","AUS","late"
"25548",2013,5,19,"B6","JFK","BUF","early"
"25549",2013,3,24,"WN","EWR","HOU","late"
"25550",2013,5,23,"AA","LGA","MIA","late"
"25551",2013,8,28,"DL","JFK","MCO","early"
"25552",2013,1,11,"B6","LGA","FLL","early"
"25553",2013,2,18,"B6","JFK","SJC","early"
"25554",2013,6,20,"UA","EWR","MIA","on time"
"25555",2013,5,21,"MQ","JFK","CLE","early"
"25556",2013,6,20,"MQ","LGA","ATL","early"
"25557",2013,2,20,"B6","JFK","SRQ","on time"
"25558",2013,6,18,"US","LGA","PHL","late"
"25559",2013,10,10,"B6","JFK","MCO","early"
"25560",2013,12,30,"B6","LGA","FLL","late"
"25561",2013,11,13,"B6","JFK","SJU","early"
"25562",2013,2,18,"UA","EWR","LAX","early"
"25563",2013,12,15,"AA","LGA","DFW","late"
"25564",2013,11,3,"MQ","EWR","ORD","late"
"25565",2013,10,3,"US","LGA","CLT","early"
"25566",2013,5,29,"DL","JFK","PHX","early"
"25567",2013,10,27,"UA","LGA","ORD","early"
"25568",2013,12,17,"EV","EWR","JAX","late"
"25569",2013,8,13,"MQ","LGA","BNA","late"
"25570",2013,8,4,"EV","EWR","RIC","on time"
"25571",2013,2,13,"B6","JFK","FLL","late"
"25572",2013,11,25,"AA","LGA","DFW","early"
"25573",2013,8,4,"EV","LGA","PIT","on time"
"25574",2013,5,29,"DL","LGA","MSY","early"
"25575",2013,1,24,"US","JFK","CLT","early"
"25576",2013,12,13,"AA","JFK","MIA","early"
"25577",2013,4,10,"WN","EWR","PHX","late"
"25578",2013,1,13,"DL","LGA","MCO","early"
"25579",2013,8,4,"EV","EWR","MHT","late"
"25580",2013,6,30,"MQ","LGA","DTW","early"
"25581",2013,3,18,"AA","LGA","DFW","late"
"25582",2013,2,10,"B6","LGA","RSW","early"
"25583",2013,1,11,"UA","EWR","SFO","on time"
"25584",2013,4,23,"UA","EWR","CLE","late"
"25585",2013,8,8,"DL","LGA","TPA","early"
"25586",2013,1,27,"AA","JFK","BOS","early"
"25587",2013,2,20,"B6","JFK","BUF","late"
"25588",2013,7,25,"EV","EWR","RIC","late"
"25589",2013,1,30,"AA","EWR","MIA","late"
"25590",2013,6,3,"FL","LGA","CAK","late"
"25591",2013,3,28,"FL","LGA","ATL","early"
"25592",2013,11,10,"EV","EWR","ATL","late"
"25593",2013,4,23,"EV","LGA","IAD","late"
"25594",2013,11,18,"B6","JFK","LAS","late"
"25595",2013,11,6,"UA","EWR","SFO","on time"
"25596",2013,6,21,"HA","JFK","HNL","on time"
"25597",2013,7,14,"AA","LGA","ORD","early"
"25598",2013,7,14,"DL","LGA","DEN","early"
"25599",2013,7,5,"EV","LGA","RDU","early"
"25600",2013,3,26,"EV","EWR","JAX","late"
"25601",2013,10,5,"DL","LGA","ATL","early"
"25602",2013,12,13,"AA","LGA","ORD","late"
"25603",2013,11,29,"B6","JFK","TPA","early"
"25604",2013,4,5,"B6","JFK","HOU","early"
"25605",2013,10,1,"UA","EWR","MCO","early"
"25606",2013,9,21,"9E","JFK","BUF","early"
"25607",2013,4,17,"US","LGA","CLT","on time"
"25608",2013,1,9,"MQ","LGA","RDU","early"
"25609",2013,10,17,"EV","EWR","BUF","late"
"25610",2013,10,15,"EV","EWR","SDF","early"
"25611",2013,2,26,"UA","EWR","PBI","early"
"25612",2013,11,19,"UA","EWR","SNA","early"
"25613",2013,4,7,"EV","LGA","GSO","early"
"25614",2013,10,28,"AA","LGA","ORD","on time"
"25615",2013,6,26,"B6","EWR","FLL","late"
"25616",2013,5,30,"EV","EWR","STL","late"
"25617",2013,9,21,"DL","JFK","ATL","on time"
"25618",2013,3,25,"UA","EWR","FLL","late"
"25619",2013,5,18,"B6","JFK","SYR","early"
"25620",2013,9,23,"UA","EWR","LAX","early"
"25621",2013,9,20,"AA","JFK","MIA","early"
"25622",2013,10,14,"MQ","LGA","RDU","early"
"25623",2013,5,28,"MQ","LGA","CLE","on time"
"25624",2013,3,14,"MQ","JFK","RDU","early"
"25625",2013,7,28,"DL","EWR","MSP","early"
"25626",2013,10,18,"B6","JFK","PDX","early"
"25627",2013,12,18,"VX","JFK","LAX","late"
"25628",2013,8,11,"UA","EWR","PHX","late"
"25629",2013,8,6,"UA","EWR","SFO","on time"
"25630",2013,5,27,"B6","JFK","ORD","early"
"25631",2013,11,9,"DL","JFK","LAX","early"
"25632",2013,6,19,"EV","EWR","PWM","late"
"25633",2013,5,9,"MQ","LGA","BNA","late"
"25634",2013,12,9,"UA","LGA","DEN","late"
"25635",2013,10,2,"B6","EWR","BOS","early"
"25636",2013,10,29,"DL","LGA","DEN","late"
"25637",2013,11,10,"AA","LGA","MIA","early"
"25638",2013,8,14,"9E","JFK","DTW","late"
"25639",2013,12,29,"EV","EWR","SAV","on time"
"25640",2013,10,22,"MQ","LGA","DTW","early"
"25641",2013,5,31,"EV","EWR","ATL","late"
"25642",2013,5,4,"US","EWR","CLT","early"
"25643",2013,6,13,"UA","EWR","ORD","on time"
"25644",2013,4,4,"B6","EWR","MCO","late"
"25645",2013,5,25,"EV","EWR","ROC","early"
"25646",2013,4,2,"US","EWR","PHX","late"
"25647",2013,9,25,"UA","EWR","DEN","early"
"25648",2013,4,15,"UA","EWR","FLL","on time"
"25649",2013,1,16,"EV","EWR","DCA","late"
"25650",2013,9,26,"DL","LGA","MIA","early"
"25651",2013,6,1,"DL","LGA","FLL","early"
"25652",2013,10,22,"EV","EWR","GSO","on time"
"25653",2013,10,3,"AA","LGA","STL","early"
"25654",2013,6,17,"WN","EWR","DEN","late"
"25655",2013,9,22,"B6","JFK","FLL","early"
"25656",2013,7,9,"UA","LGA","IAH","late"
"25657",2013,6,4,"WN","LGA","MKE","late"
"25658",2013,4,10,"UA","EWR","LAS","early"
"25659",2013,1,21,"DL","JFK","SJU","early"
"25660",2013,11,17,"UA","EWR","SAT","on time"
"25661",2013,10,29,"UA","EWR","SFO","on time"
"25662",2013,8,20,"B6","JFK","TPA","late"
"25663",2013,4,17,"DL","JFK","AUS","early"
"25664",2013,1,16,"US","LGA","CLT","late"
"25665",2013,6,25,"DL","JFK","SLC","late"
"25666",2013,2,3,"EV","EWR","GSP","late"
"25667",2013,1,2,"AA","LGA","ORD","late"
"25668",2013,1,3,"UA","EWR","MIA","late"
"25669",2013,9,28,"B6","LGA","FLL","early"
"25670",2013,1,1,"B6","JFK","PDX","on time"
"25671",2013,2,26,"B6","JFK","SAN","on time"
"25672",2013,1,31,"MQ","LGA","CMH","late"
"25673",2013,8,27,"UA","JFK","LAX","late"
"25674",2013,1,18,"EV","EWR","MSP","on time"
"25675",2013,9,27,"B6","JFK","BUF","on time"
"25676",2013,12,17,"WN","EWR","STL","late"
"25677",2013,4,23,"DL","LGA","FLL","late"
"25678",2013,2,9,"DL","JFK","SLC","early"
"25679",2013,11,19,"UA","EWR","PHX","early"
"25680",2013,2,11,"B6","JFK","LAX","early"
"25681",2013,4,14,"AA","JFK","SFO","late"
"25682",2013,8,18,"DL","JFK","MIA","early"
"25683",2013,5,28,"9E","JFK","MSP","late"
"25684",2013,9,11,"9E","JFK","DTW","on time"
"25685",2013,2,14,"9E","JFK","CLT","early"
"25686",2013,5,10,"DL","JFK","LAS","early"
"25687",2013,4,30,"WN","EWR","BNA","early"
"25688",2013,9,26,"B6","JFK","LAX","on time"
"25689",2013,10,18,"US","JFK","PHX","on time"
"25690",2013,8,1,"AA","JFK","SEA","early"
"25691",2013,7,11,"EV","EWR","DSM","early"
"25692",2013,5,16,"B6","JFK","FLL","early"
"25693",2013,4,29,"B6","EWR","MCO","late"
"25694",2013,9,10,"EV","EWR","MSY","early"
"25695",2013,8,28,"B6","JFK","BTV","late"
"25696",2013,4,22,"UA","EWR","RSW","late"
"25697",2013,11,9,"AA","EWR","DFW","early"
"25698",2013,3,31,"EV","EWR","GSP","on time"
"25699",2013,1,31,"US","LGA","DCA","on time"
"25700",2013,3,22,"EV","EWR","MCI","late"
"25701",2013,7,21,"AA","LGA","ORD","early"
"25702",2013,10,30,"AA","LGA","ORD","early"
"25703",2013,1,27,"EV","EWR","DCA","late"
"25704",2013,6,17,"EV","EWR","IAD","early"
"25705",2013,11,18,"B6","JFK","LGB","early"
"25706",2013,10,29,"WN","EWR","PHX","late"
"25707",2013,7,10,"EV","EWR","JAX","late"
"25708",2013,9,18,"MQ","LGA","CMH","early"
"25709",2013,4,7,"EV","EWR","DCA","early"
"25710",2013,8,22,"EV","EWR","OKC","late"
"25711",2013,9,14,"AA","JFK","BOS","on time"
"25712",2013,2,4,"DL","JFK","RSW","on time"
"25713",2013,9,9,"B6","JFK","PWM","on time"
"25714",2013,12,29,"EV","LGA","PIT","on time"
"25715",2013,3,29,"B6","EWR","FLL","early"
"25716",2013,1,21,"UA","EWR","TPA","early"
"25717",2013,12,20,"UA","EWR","SFO","late"
"25718",2013,4,24,"US","EWR","CLT","late"
"25719",2013,5,28,"B6","JFK","LGB","early"
"25720",2013,10,23,"B6","JFK","TPA","late"
"25721",2013,8,27,"MQ","LGA","ATL","early"
"25722",2013,11,29,"AA","LGA","MIA","early"
"25723",2013,5,16,"EV","EWR","MEM","late"
"25724",2013,3,28,"EV","EWR","CHS","early"
"25725",2013,10,15,"EV","EWR","BNA","early"
"25726",2013,1,21,"AA","LGA","MIA","on time"
"25727",2013,9,15,"UA","EWR","MCO","early"
"25728",2013,3,25,"MQ","LGA","DTW","on time"
"25729",2013,12,22,"UA","EWR","SFO","late"
"25730",2013,9,3,"MQ","LGA","BNA","late"
"25731",2013,8,4,"WN","LGA","MDW","late"
"25732",2013,10,11,"AA","JFK","AUS","early"
"25733",2013,11,26,"UA","EWR","ORD","early"
"25734",2013,11,6,"B6","JFK","FLL","late"
"25735",2013,1,16,"DL","LGA","ATL","late"
"25736",2013,10,13,"DL","LGA","MCO","early"
"25737",2013,2,15,"AA","JFK","SJU","late"
"25738",2013,7,14,"DL","JFK","MIA","early"
"25739",2013,5,15,"9E","EWR","CVG","early"
"25740",2013,3,24,"US","EWR","CLT","late"
